Params	Time Savings	BD-BR Inc	RDCCOst
QuadtreeTUMaxDepthInter=1_TestRect=1	0.4667	0.0390	0.0836
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.5298	0.0398	0.0752
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.5744	0.0560	0.0976
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=1	0.5073	0.0389	0.0767
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.5874	0.0581	0.0990
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=2	0.6548	0.0692	0.1057
QuadtreeTUMaxDepthInter=2_TestRect=1_refs=1	0.6564	0.0636	0.0969
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=1	0.6676	0.0628	0.0941
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=1	0.6681	0.0694	0.1038
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=1	0.6706	0.0698	0.1041
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=1	0.6716	0.0682	0.1016
QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=1	0.6614	0.0642	0.0970
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=2	0.6609	0.0698	0.1056
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.4907	0.0362	0.0737
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=1	0.7262	0.0850	0.1171
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=1	0.7288	0.0873	0.1198
HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=1	0.4688	0.0348	0.0741
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.6587	0.0972	0.1476
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.6697	0.1007	0.1504
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6121	0.0841	0.1374
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.5990	0.0764	0.1276
FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1	0.5506	0.0739	0.1343
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1	0.5740	0.0779	0.1358
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1	0.5887	0.0737	0.1252
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.5727	0.0747	0.1305
QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1	0.4503	0.0450	0.0999
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1	0.4759	0.0702	0.1474
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1	0.4888	0.1188	0.2430
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1	0.5333	0.0867	0.1627
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1	0.5915	0.2011	0.3399
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1	0.6109	0.2029	0.3321
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6274	0.2044	0.3258
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1	0.6203	0.2093	0.3374
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6361	0.2105	0.3309
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6072	0.2041	0.3360
BipredSearchRange=0_FME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.7639	0.2163	0.2832
BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.7516	0.2237	0.2976
BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.6930	0.1931	0.2787
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.6590	0.2522	0.3827
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1	0.6679	0.2564	0.3839
BipredSearchRange=0_FME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1	0.7024	0.2088	0.2973
BipredSearchRange=2_FME=0_QuadtreeTUMaxDepthInter=2_TestRect=1	0.6693	0.1878	0.2806
